review_id,review_rating,text,time_created,restaurant_id,user_id
oAd4gh2SI9_xURqfEl6w7g,1,I ate dinner here with a large group. The food was bad-to-dangerous and the service was all attitude. The only thing allowing for this review to be a 1 was...,2020-01-23 18:34:45,rcERANnIyyyanLU0t2qdKg,NnsBbrSKnUSxdz8C2ekZug
lp54TKWex48wZTdFERKdzw,5,"My absolute favorite was The Mac Attack, embodying the quintessential Southern spirit. -- Aesthetically pleasing with its juice-oozing patty and bacon and...",2019-12-21 11:48:43,Dvwj6KWrDZHVQwlSjYS4Iw,NZQOV80x18BW8edzGZlx1w
CuZf2HgfwKR5JOStPmA9JQ,4,Wow wow wow! When you hear you are minutes away from a restaurant shown on the food network it's like the foodie inside you takes over and walks you there....,2020-01-22 08:54:57,Dvwj6KWrDZHVQwlSjYS4Iw,db23gw3ONPtfOMy7nV2bDA
ui-Y2UJh1vlSevLLcjyKxA,5,"We want to have a special meal before one leaves. And this restaurant doesn't disappoint us. 

It seems crowded here but we have really good time by...",2019-12-07 16:50:47,Dvwj6KWrDZHVQwlSjYS4Iw,-CE477t-tn7-Wlh0DTvjGw
nK1SHOZqnAQnSc20SmXPqw,5,"Just stopped by for a libation at the bar.

I went with the Bourbon and Spice made with Evan Williams bourbon, cardamom, lemon and ginger beer served in a...",2020-02-02 12:33:00,p8ohzzGvGRCHnJKnyO7exA,T6TInNEhz-qm5tT_ZjQEoA
_x3Lk7m8BtdgazL8A-8RAg,3,My friend has been eyeing this place for a while. Decided to have a belated birthday celebration dinner here. After a little tour of the adjacent hotel we...,2020-02-13 06:26:08,p8ohzzGvGRCHnJKnyO7exA,pyu2i4D_7o-MA4aSYa-wfw
luKVqOMMh7CMydK3srOVMQ,4,"I've eaten at ESK a few times now and have thoroughly enjoyed each time. I've had lamb chops for dinner which was great, and some of the raw bar choices....",2020-01-19 14:28:29,p8ohzzGvGRCHnJKnyO7exA,8Ulapbh08jaJ8Zq_g5eVqw
lcEITilcW-GnRET22BZceQ,5,"Came here last Friday for dinner with the bf. On the basement level, this Beacon Hill spot feels romantic yet hole-in-the-wall and serves up a delicious...",2020-01-14 14:31:22,J1uidHIL7nE_noUuvFXj0A,ibjWgDIgLi_P69ITK9prNQ
N-yGdpmGtlzlN1WqUNjRYg,3,"My boyfriend and I wanted a nice, romantic dinner during our stay in Boston. We picked Grotto because of its high reviews and quaint atmosphere, and it...",2019-12-30 19:17:34,J1uidHIL7nE_noUuvFXj0A,hJZRgY1_4rMpccl0C_0N_g
pj4727UjD2t5HkINoi39aw,5,"Not much to say than what's been said.  But, my lack of command of the Italian language aside, the food was phenomenal.  We got the crab ravioli, lobster...",2019-10-01 16:20:54,J1uidHIL7nE_noUuvFXj0A,8TrOkGqvy1KWNaxCwMvKFA
Ov4HX2WMjKYSuju4B96BhA,5,"Great location, make reservations, upscale, quiet, good for business. We had calamari, excellent, veal saltimboca and Alfredo pasta, really good. Nice...",2020-02-13 04:31:54,XQFvbZxfzbrMY_GqsYu1RQ,RCdWUklmFLiCBVgdA2nRUg
NY9bYCuUyVPjKBP72LiJAA,4,Awesome restaurant! The food was surprisingly affordable for the North End and the portions were huge. They start you off with warm bread and olive oil...,2020-01-09 09:08:07,XQFvbZxfzbrMY_GqsYu1RQ,rrMCS0W5zIvZjk2V9kz_lA
Kz_70CAMkBAE9CA9y6Aj8A,4,TreMonte has well portioned side dishes that one would not hesitate to offer to share with their dining companions.  It was but $6 each for a healthy...,2019-10-22 21:08:31,XQFvbZxfzbrMY_GqsYu1RQ,nl8gWLDo6U6MjqzbBmE_9A
lZHxV29erpPn0hxX7TWv4w,5,"It all starts with the choices one makes, and when the food  is great, everything adds up well. 
We got the kimchi fried rice, the shojonator and a grilled...",2020-02-02 06:26:11,Q8g68ZDAt93h_n_wTbwshA,k0IYVC7Ltxte_Uv1cdAOzg
m6LL_0_adqSotrOwwUu-iw,2,"Came here on a Saturday night with a friend around 5:45pm and was seated right away. We ordered the Kimchi Fried Rice, Squashonara and Duck Fat Fries to...",2020-01-09 09:30:24,Q8g68ZDAt93h_n_wTbwshA,mBriA4amyyWMJWmi-lOR6Q
QE9C-Xpz-nio1KoHL6v7rQ,4,Stopped in here before a show @ Royale and was expecting a long wait. We got a table right away and the waiters were pretty prompt. The atmosphere and...,2019-12-07 10:36:04,Q8g68ZDAt93h_n_wTbwshA,HnuutgqM2lcVudFhe7aGQg
DH-DXNfXaa2TzyavZsVTMw,5,"Been a long time fan of Mei Mei, but today we finally had the chance to take their dumpling class! 

Couldn't recommend it more highly. 

Alyssa and Alana...",2020-02-16 09:44:45,gYMzNlDMnwJj5vsEX_NosA,gyyLvfm-T7AY38AO8t-Heg
H_-ZccKblamnF_GD4fnX3Q,5,s c a l l i o n   p a n c a k e   s a n d w i c h e s !!! I love this place so much! It's such a convenient distance from BU housing + the Fenway  area and...,2020-01-09 14:48:11,gYMzNlDMnwJj5vsEX_NosA,rJEO1jn3hHq2PflJhpfEig
UBrhcJOPzC7gFTsmxp9KlA,3,"I remember seeing one of those facebook videos about Mei Mei restaurant long ago, and it actually inspired my boyfriend to try his hand at making stuffed...",2019-12-05 17:56:49,gYMzNlDMnwJj5vsEX_NosA,UoVL4ZrJyn7gsZFOKJrgRg
dmjCucayj8DIOPz2pvgG4Q,5,I love this place. I've been coming here for years and it has been consistently good. Although it is much busier and impossible to get a table on a weekend...,2020-01-31 08:41:29,kb0VfKZKHHhvDze3JZqi0Q,O5TDazpxaDVqh2RFCoHGIQ
HIRIepC6MllzTZHz_Rs4hg,3,My fiancé and I came here on a really busy Saturday night(tonight) and we waited over an hour and a half to be seated which we didn't mind because we got...,2020-02-15 20:04:19,kb0VfKZKHHhvDze3JZqi0Q,6k-qMaf_CamNGH6d3SMDrA
Xy5nHPQqj8eJVpkJ-b15CQ,5,Overall not a bad restaurant. Been coming here on and off for so many years... when the original owner used to be here before his son took over the...,2019-12-15 18:38:41,kb0VfKZKHHhvDze3JZqi0Q,mJZtP__hZL9dIxlHcArikw
gc1_7JzqWfdpBsId4IXn1Q,4,My first reaction was that this menu contains the most haphazard collection of sandwich options I have ever seen. It's like someone made a random sandwich...,2020-02-11 16:19:50,_QUh5vFHSuw8R_uiFZ7XKQ,QDbk642MouaxSTD7owGkow
DxUHl84VGtbnbgIbptvr0A,3,"I have always thought of returning here because I love their menu but did not for such a long time after that past experience.

This time we only got...",2020-02-19 02:39:45,_QUh5vFHSuw8R_uiFZ7XKQ,5kMii2JySygayQpyPBjqCA
6HUUN2W9ZH-20_kn0fqCAg,3,"Sandwiches by local chefs in a small pub-style restaurant in Back Bay.

We went here on a week night for dinner as I had seen all the good reviews and it...",2020-01-18 08:33:51,_QUh5vFHSuw8R_uiFZ7XKQ,HA0N944UQWM_LGUkd_6mug
2Ho1uLtGZo4_369Y9ycQ3g,4,"The was great, our waitress was great and the female bar tender who served us before our meal was also awesome! Highly recommend stopping here for a meal or...",2020-02-03 17:04:27,ooaCl61BsK7kJlZnYOq0UQ,xt1fs9q7MuNU3nSs5hJICA
MxiAxRam2E3nW_l3Dicg-A,5,"I was part of a group of 5 total to celebrate my girlfriend's birthday at Abe and Louies with a reservation via Open Table at 7 PM.

We arrived early at...",2020-01-29 04:19:20,ooaCl61BsK7kJlZnYOq0UQ,ef7WHyJK3Il6x-5lw4W9bQ
QyOlAaSvh_zXlJdWmQpRBw,4,"Warm & cozy, darkly-lit atmosphere right downtown Boston In a great location amongst many other restaurants and bars. Service was good. Great wine menu and...",2020-01-12 20:34:55,ooaCl61BsK7kJlZnYOq0UQ,-XKhjD6cY7Ky4cLU7G0uZQ
SROnXB2luMH1kjK35Qq25g,5,"Just had dinner at Fox and the Knife. What a great experience. The food is just wonderful - flavorful and original. And the service, both from the hosts and...",2020-02-21 19:32:27,7LYzR3mMr0GLEItUxyWY7Q,Rbr8Pj_9QExssaaJ3S8AbQ
DsJEvvvVbxWyUvsw15ylqQ,5,"After securing a highly coveted Friday evening reservation, I panicked when our Uber driver took a wrong turn sending us 30min out of the way. Upon calling...",2020-02-08 06:16:46,7LYzR3mMr0GLEItUxyWY7Q,hlPOotTeYCyd5TQAKpv5LQ
2am25A5Ghq1kNuy37n4_Yw,4,"Fox And The Knife is located right across the Broadway station in Southie so it shouldn't be hard to locate. Being more casual, It's not like your typical...",2020-02-01 21:05:47,7LYzR3mMr0GLEItUxyWY7Q,rE7TZdr53Yfa-gg06kXP4g
I7i65l4Pxpqx3_9SXVbVNQ,5,Easily the best lobster roll I've had in Boston.  The advice on the internet didn't lie when it recommended this little shack to me.  It doesn't look...,2020-02-17 10:34:03,cg8mfYBkdhaPrvEVblm7gQ,kok-xxTnbtQ_k9pZ-hrkLA
d_CcDarXzPlupYGi2vp4Kw,5,"This lobsta is heaven sent!

It's most definitely a must have for me every time I go to Boston. Fresh lobster in New England - can it get any better. I...",2020-02-12 12:29:24,cg8mfYBkdhaPrvEVblm7gQ,J3HYfFS14TN5cyLI7pWWJw
YaM4fcWQXNoZE8ClnzhsSw,3,It literally blows my mind how expensive a lobster roll is. I do not recall the exact price but it is over $23. Insane. Regardless of how competitive the...,2020-01-25 16:21:41,cg8mfYBkdhaPrvEVblm7gQ,tCRK0DNqtudWuLEq3IInhA
tqv5xvdnSMTgGOPhSg6uOg,5,"I went here with my family for an early Sunday dinner. We had a reservation and were seated right away. Our waiter was very friendly and attentive, and our...",2020-02-12 12:59:08,CB0KEBdcItjSDMOkcv7QtA,zPdISNcuf-Z8Xq5DqVbOFw
s2g1Qh8i8AZJPexYVH-57g,5,Tonight was my second time stopping in Toscano.  Both experiences here were outstanding!  We ordered the Casanova Chianti Reserva for wine it was a smooth...,2020-01-02 18:35:00,CB0KEBdcItjSDMOkcv7QtA,w05hSQjB5Vsnr7LztiDXAw
jhPahoo8EUzHxNYuWFM0Sw,4,"Toscano was a great restaurant! We came for the Dine Out Boston week event, $38 for a prixe fixe menu. One small plate, one larger plate and a dessert. For...",2019-08-20 20:00:03,CB0KEBdcItjSDMOkcv7QtA,WL1ljrDd8hkmGO_cYVSteA
0SgcXYWxM6R6Q8wB8skgog,5,"My most favorite shabu spot in Massachusetts , ever.

Came here 3 times during my stay in Massachusetts. The ambiance is mellow. They sometimes play hipster...",2020-01-08 15:55:00,hHVq3NS0ZW9G-ZcLurvUJQ,1PLcCLC4LPJtxMRR1IGqXQ
7awyVzP6wBJBUmwMJ2ZzNg,3,Good but standard hot pot.  Best part is the selection of broth options (Spicy Szechuan is my favorite).  Broth is $5 unless you get the complimentary house...,2019-12-19 20:11:15,hHVq3NS0ZW9G-ZcLurvUJQ,3OyQ26ZqlUO1BpXhP-1JJA
QFXJBeSXdn3yzIeo38FZ0A,5,"Despite my family and I being regulars at this restaurant, I've never wrote a review here and I thought that it was time. 

We have a waiter that ended up...",2019-11-20 11:45:35,hHVq3NS0ZW9G-ZcLurvUJQ,5wHJxtE-K2ziCF3IrUC1gQ
93KVBuNsMjSDRBj9jFHL6Q,5,"F***ing fantastic tapas place. It is a fairly small so it has a really cool cozy feel to it, and has lovely decor. The food is perfect. Every small plate...",2020-02-01 08:08:51,QIq-oL_3NTz9Z3aK9OizGw,si6XcmvQPso4sznlQWDZ7Q
Wx2s4lx-1ZmXdtRyiESbyw,4,"We went to Gustazo the week before they shut down to move to Moody Street.  I can understand completely why they are moving...SPACE.

They had delicious...",2020-02-05 10:10:09,QIq-oL_3NTz9Z3aK9OizGw,o1liOIpM5hVP5E390vW3mg
gkEZoVjgqt9nrytnvUlAJQ,4,"Centrally located with a good selection. Here's the shock: the food is from
Far left field. It was a welcome surprise - from the sweetness of the plantains,...",2019-12-15 17:09:00,QIq-oL_3NTz9Z3aK9OizGw,NoHJb7x8IEakUJTx6_vGTA
DG57I7OiZgTR0G2vIQ7-GA,5,This review is only for their vegetarian Tofu & Avocado Sweet Ginger Poke bowl because I'm not a huge fan of meat or seafood. This is my go-to bowl whenever...,2020-01-04 22:31:45,E3Qqa99qFy1oeGMv0wPBBQ,0h1chtgnLpNpVy4shz3FWw
lgl1kJofJdjOPDVJN3Rg4w,4,"Although certainly an intriguing restaurant in a half-basement Chinatown building, I went here 2 years ago with a friend and promptly forgot all about it....",2020-02-17 09:17:26,E3Qqa99qFy1oeGMv0wPBBQ,lkV44LF31mU4dediR0R6jQ
L7yICQr8AJ1bzupCuAoTsA,3,"It is really unfortunate when a restaurant's experience is downgraded by something other than its food, as is the case here. 
When we first arrived, we...",2020-02-14 11:40:53,E3Qqa99qFy1oeGMv0wPBBQ,V9cw6slShHY_X5WjQD8W9w
aReR--4M2SaZUyonxqmjuQ,5,"I love the family feel of the place and the decor is so neat. 

The food is super simple and so delicious. The steam egg is worth getting! Everything was...",2020-01-15 22:17:34,QbG-Ju21BhbPaNztMx8p1w,W3a5hNqMuYUQhaOC1ovygw
IViGugWLFArZFutegGN_kA,3,"Good food, not the best experience. 

3 of us ordered the wonton soup bowl, the waitress somehow took it as all 3 of us would share one bowl.. So when...",2020-01-12 16:15:32,QbG-Ju21BhbPaNztMx8p1w,VXDewPP4N6hGlqTQUMv1xA
7n7sg3tIqtLSWDRECIRdxA,5,"Having spent a lot of my childhood eating food in Taiwan, I am often skeptical of Taiwanese restaurants in the states. I was pleasantly surprised by this...",2019-12-24 16:12:16,QbG-Ju21BhbPaNztMx8p1w,MLgfP1OtLeoXmUGrey8MPQ
XxQL9JfY7DBN7Ui_zGZ9fA,5,"Great! Restaurant. This place has 14
different variety of Oysters daily and
Sept.12-Oct.9 is their Annual Oyster
Festival.""the world is your oyster""...",2019-11-20 15:43:49,et8Pwzjy2vjRhETAgEZ1Lg,aG0MVFb9R1rEuXV6QHCilQ
bqaNRbjAF7pBZ_THHhZBJQ,1,"Food was well below par. The service was also not very welcoming. We ordered the hot lobster roll, fish and chips and clam chowder. My fish was served to me...",2020-01-19 15:40:20,et8Pwzjy2vjRhETAgEZ1Lg,B22Xd67YliPZoZQIZruoTg
2-FYK8DrbIQFEwM-HXZFDA,3,"Well, I took my family to eat here and the food was just ok. Nothing stood out as being really good but there were a few failures. Not going to mention the...",2020-01-13 08:12:50,et8Pwzjy2vjRhETAgEZ1Lg,FzEoMqw4EIwnF7PCAugtJQ
0JvYEoyZWYRhkt1Rc8HGIw,5,"Finally tried the famous Rino's after hearing about it for years and listening to my friend describe the massive portions.

On his suggestion, we ordered a...",2019-12-26 10:58:27,OP0xCQM6ih4VEhl2t39Z-g,OFYH_PLooQRfSJiWbU5diw
X_GobUm-U1aNEyjGh23bYA,5,Great Authentic Italian restaurant.  So worth the wait. Called ahead and waited for them to call us to let us know table was available. Hung out at Kellys...,2019-11-12 13:28:58,OP0xCQM6ih4VEhl2t39Z-g,RUSKdw1aUFkOBYBX5hG2pw
udW6S19X7cPJAYSDXC_pQQ,4,"Very good home made pasta at lunch time here with plenty of leftovers.
The ambience was cute but get here off peak otherwise parking will be tough.
A lot of...",2019-10-23 15:19:20,OP0xCQM6ih4VEhl2t39Z-g,r3PiK4u7oBPwto3wQ2Br-w
D939UGs7z2dNYMufACU_2g,5,"I'd definitely recommend checking out their happy hour. The atmosphere was nice, the service was great, and the seafood was good (as far as I can tell!)....",2020-02-14 08:26:14,9m678PeuzwYamIf6sysUHg,XuQpw6EUQuPdmSL5tI3sgA
TTQaUBAoyw-A9zhu12Mrrg,2,"Food: 3/5
Service: 2/5
Ambiance: 1/5

This place seems to have an identity crisis. Casual French bistro or pub? The TV playing hockey was extremely...",2020-02-22 06:45:42,9m678PeuzwYamIf6sysUHg,W7DTZhGGAew_tcdGXRtjrw
3k1W2haGIsmhugHXRBcdIA,5,"Unique cocktails that are actually drinkable, no mezcal and kool-aid marked up to $14.

Happy hour oysters are a good reason to start here, drinking through...",2020-02-10 06:30:46,9m678PeuzwYamIf6sysUHg,Q8E2hcON_QZvu4bmJmWcQA
1BdQaweq2KsrF3cnl2vTPA,4,"Note: Cash only (and they also charge tax)! 

We ordered the dumpling appetizer, which I would actually not recommend. They weren't bad by any means, but...",2020-02-17 21:26:11,wOsTAvCIVjB-fPQBJepMQg,GencpOlAsAnVlGFISFgkjQ
5NVL1Ryh4NA5Vl0SKRBHDg,5,"Clay pot rice is a childhood nostalgic favorite and this place makes it the traditional way. Many people complain there's not enough meat, but the best part...",2020-02-17 11:51:05,wOsTAvCIVjB-fPQBJepMQg,UVMfyiltvXUcm3-EQbVMlA
w4khO0-DHv5c5KDO6S9zNg,4,I came here with my Cantonese parents because they were so excited to hear about a clay pot rice restaurant in Boston with such high reviews. We came on a...,2020-01-06 20:42:40,wOsTAvCIVjB-fPQBJepMQg,uPLsHWKstLkdCjNw4Bjs_Q
IJjTn0Fg0CTiBkPaHcAMhA,4,"I really enjoyed this place. It was LOUD so be prepared for that. Aside from the volume, everything else is so amazing. The food is great, the service was...",2019-12-15 15:38:40,09pqlAR4TSjQXNTiB4cXjw,hzHNuj-YiKE95qMV76ViRg
Qetrk-iDRVXKCXdEOj-8tg,1,Unless your local and in the world of the service industry avoid this place - especially if your not from Boston - bartenders and to a certain degree the...,2019-12-12 12:37:30,09pqlAR4TSjQXNTiB4cXjw,p7NiFMT7Z2impSoDG1Ghhg
I5l2q-LR6LIdpWOv3v2ntw,5,"The burgers were AMAZING! Totally worth it. I got Curley's burger - super juicy and definitely filling. 

We also tried the popcorn appetizer (forgot what...",2019-10-05 22:38:05,09pqlAR4TSjQXNTiB4cXjw,e0MWbGxRWVnWYC_TQk9v4w
4K29aqAdqDt8f9sxpJ7EQw,4,"Packed in this little restaurant like sardines. Does that matter? Absolutely not!

Gourmet Dumpling House is faulted by... nothing (unless you watched the...",2020-02-17 06:33:32,AkaYjquGGgmjvmnii8eELQ,GQzWjtk0JJF9ZmPtf7bZCA
T5t0NUMMz3SotMIscanGeQ,2,"Stopped by on a rainy Boston Saturday. It was around 2:30pm. 

This place was crazy. Crazy busy. We stepped on in and the hostess quickly took us to our two...",2020-02-12 14:34:45,AkaYjquGGgmjvmnii8eELQ,zXBH5QYe1WJCvQdkYBs9JQ
gOquDC1h9QhMGm3pnjlccw,4,Luckily got seated right away as this place almost always has a line going out the door. Seats are tightly packed together so personal space is limited as...,2020-01-18 19:54:17,AkaYjquGGgmjvmnii8eELQ,STh102kWVJW1R0jU55fb-w
WU9Z2h2vfG4MsOFLpUM-pg,5,"Wow, another gem inside Lesley's food court. Ittoku is like Japanese tapas and great for sharing so you can try more dishes. The menu is quite extensive and...",2020-02-07 09:17:07,cuFnppYt1KYfiiCtSaZX6g,QgLFMqJyJd2_5ZpsPi4Lgw
pCVWWCKiFvDxdC-k6SPMVQ,5,"Very happy with our dinner here. We came here and were all pretty hungry, and I was skeptical about getting tapas. I'm always looking for big dishes with...",2020-01-26 19:55:11,cuFnppYt1KYfiiCtSaZX6g,Te4jbj1hzgkAXUBORnQ2TQ
gR9NIYWx6JXkkvHWlTfWiA,4,They changed the menu from their old location. I would say it's less of the menu and more expensive. I got the three different types of takoyaki it comes in...,2020-01-24 09:11:40,cuFnppYt1KYfiiCtSaZX6g,b0Z-Rc0SI_EEe9xVLXHmOA
dWuIYy0xThROYkejDadGfQ,5,"Cozy Italian restaurant in the North End with large menu and great pastas, which is what we ordered.

I got the Linguini Alfredo which was some of the best...",2020-01-20 18:13:23,pOEHpNa4B6oesmr5ltiv8A,p_ZJ3Kjg68EOYzcXiLI7Ag
_XOSgj0pSua0wW-GaB2QRw,1,I had a dinner reservation last night at 5pm. As I walked in to meet my friend who had been waiting on me she greeted me with so much anger and distaste...,2020-01-08 12:33:33,pOEHpNa4B6oesmr5ltiv8A,p78INAjHTJI9LWQtVVqZJQ
MxPi8V2U6qqV3tl5jakHPw,5,"BEST IN NORTH END! I've been coming here for 5 years! Their homemade pasta, large portions, but small restaurant front make it such a hidden little gem in...",2020-01-02 11:26:30,pOEHpNa4B6oesmr5ltiv8A,S5z7pDHqTCsO8LifP_933A
V3PVYcndgh5HINP9QPAWFw,5,"We had a great meal at Sarma. I made a reservation about a month in advance - so be advised that you'll have to plan ahead. 
It was a lively place but not...",2020-02-20 10:45:09,4MClvr12OXBNvGu8h1yGpA,hWA3bAqWk75CYCicmipQxw
03CRYD2y3SLejz1tTrcEZw,3,"Decor is exciting and vibrant. 

Food had its perks but mostly fell short

Service was pleasant. What was confusing is the server wandering around with...",2020-02-14 18:17:47,4MClvr12OXBNvGu8h1yGpA,IHwJwTj2R9Zy3V0PHgvM_Q
1QEOvONrFEfslleKWNO3pA,5,"Sarma is so good. I thought I was early enough to grab bar seating by coming 15 mins before Saturday opening, but I ended up approximately 30th in line,...",2020-02-11 08:59:49,4MClvr12OXBNvGu8h1yGpA,4N6LkMOJS5xXg9s1OPOgHQ
dMErwfZAXvzRKj4Rh5tOaw,4,"Went to The Beehive for Saturday brunch and was glad that I did! Also, definitely make a reservation if you can. There was live jazz which was awesome and...",2020-02-02 07:48:14,367aDatN4B0UNT4hNPMqPQ,Kh6cimq7lvykWuIHbDQlCw
CLUltpTAQN4EbRaGqMeDEQ,5,I was strongly disappointed when I realized that this is not actually a bee hive. I couldn't find any bees flying around premises and was not stung even...,2020-01-01 17:46:07,367aDatN4B0UNT4hNPMqPQ,rusp9b7f-8W33MiIOfbaxg
OfH14ow-HYhK0p3W_DZuyw,2,"Went here today with friends and have mixed feelings about this place. Here's the rundown,

THE GOOD
-huge restaurant with multiple rooms
-the decor is...",2019-12-28 22:47:14,367aDatN4B0UNT4hNPMqPQ,VWJ8PSz6Sg5_AlBvQyGvpw
iU70QqaKPhKFjd52GU4LQQ,5,"Long wait.... totally worth it!!!
This place is a gem, for sure my place to go for breakfast in Boston or any of the other locations.
We usually order the...",2020-02-12 09:25:25,xlOMKjE4omTgkI1eduWj8A,BM_qkifyhY95I3tIip6ewQ
